Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID
CHEMBL3905134,,0,252.27,0.0,1.39,8k,Cn1c([N+](=O)[O-])cnc1C(=O)NC1CCCCC1,Ratio EC50,'=',3.0,,,,,,,,,,False,CHEMBL3857118,"Potency index, ratio of metronidazole EC50 to compound EC50 for metronidazole resistant Giardia lamblia 713M3 trophozoites",F,BAO_0000019,assay format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL3856206,1,Scientific Literature,Eur J Med Chem,2016,
CHEMBL3401736,,0,320.37,0.0,2.63,7,O=C(CN1CCCCC1)Nc1nc2ccc([N+](=O)[O-])cc2s1,IC50,'=',2315.0,nM,5.63,,,UO_0000065,,,,,False,CHEMBL3405796,Giardicidal activity against Giardia intestinalis IMSS:0696:1 compound treated for 48 hrs followed by incubation for 48 hrs in compound-free medium by cell counting,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL3400142,1,Scientific Literature,Bioorg. Med. Chem.,2015,
CHEMBL3401735,,0,306.35,0.0,2.24,6,O=C(CN1CCCC1)Nc1nc2ccc([N+](=O)[O-])cc2s1,IC50,'=',298.0,nM,6.53,,,UO_0000065,,,,,False,CHEMBL3405796,Giardicidal activity against Giardia intestinalis IMSS:0696:1 compound treated for 48 hrs followed by incubation for 48 hrs in compound-free medium by cell counting,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL3400142,1,Scientific Literature,Bioorg. Med. Chem.,2015,
CHEMBL3401732,,0,270.31,0.0,1.48,3,O=C(CN1CCCCC1)Nc1ncc([N+](=O)[O-])s1,IC50,'=',219.0,nM,6.66,,,UO_0000065,,,,,False,CHEMBL3405796,Giardicidal activity against Giardia intestinalis IMSS:0696:1 compound treated for 48 hrs followed by incubation for 48 hrs in compound-free medium by cell counting,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL3400142,1,Scientific Literature,Bioorg. Med. Chem.,2015,
CHEMBL3401731,,0,256.29,0.0,1.09,2,O=C(CN1CCCC1)Nc1ncc([N+](=O)[O-])s1,Ratio IC50,'=',5.0,,,,,,,,,,False,CHEMBL3405800,Ratio of nitazoxanide IC50 to compound IC50 for Giardia intestinalis IMSS:0696:1 compound treated for 48 hrs followed by incubation for 48 hrs in compound-free medium by cell counting,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL3400142,1,Scientific Literature,Bioorg. Med. Chem.,2015,
CHEMBL3401733,,0,272.29,0.0,0.32,4,O=C(CN1CCOCC1)Nc1ncc([N+](=O)[O-])s1,Ratio IC50,'=',8.0,,,,,,,,,,False,CHEMBL3405800,Ratio of nitazoxanide IC50 to compound IC50 for Giardia intestinalis IMSS:0696:1 compound treated for 48 hrs followed by incubation for 48 hrs in compound-free medium by cell counting,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL3400142,1,Scientific Literature,Bioorg. Med. Chem.,2015,
CHEMBL387631,,0,180.64,0.0,2.54,3b,Cc1nc2ccc(Cl)cc2n1C,IC50,'=',44.0,nM,7.36,,,UO_0000065,,,,,False,CHEMBL2026557,Antiparasitic activity against Giardia duodenalis IMSS:0989 after 48 hrs,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL2021799,1,Scientific Literature,Eur. J. Med. Chem.,2012,
CHEMBL55641,,0,186.14,0.0,2.58,7a,FC(F)(F)c1nc2ccccc2[nH]1,IC50,'=',107.0,nM,6.97,,,UO_0000065,,,,,False,CHEMBL2026557,Antiparasitic activity against Giardia duodenalis IMSS:0989 after 48 hrs,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL2021799,1,Scientific Literature,Eur. J. Med. Chem.,2012,
CHEMBL374624,,0,212.71,0.0,2.95,6b,CSc1nc2cc(Cl)ccc2n1C,IC50,'=',28.0,nM,7.55,,,UO_0000065,,,,,False,CHEMBL2026557,Antiparasitic activity against Giardia duodenalis IMSS:0989 after 48 hrs,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL2021799,1,Scientific Literature,Eur. J. Med. Chem.,2012,
CHEMBL1599463,,0,244.17,0.0,2.37,7h,COC(=O)c1ccc2[nH]c(C(F)(F)F)nc2c1,IC50,'=',1190.0,nM,5.92,,,UO_0000065,,,,,False,CHEMBL2026557,Antiparasitic activity against Giardia duodenalis IMSS:0989 after 48 hrs,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL2021799,1,Scientific Literature,Eur. J. Med. Chem.,2012,
CHEMBL2403419,,0,288.38,0.0,2.95,48,CCOc1ccc2[nH]c(SCCn3ccnc3)nc2c1,IC50,'=',56.6,nM,7.25,,,UO_0000065,,,,,False,CHEMBL2406682,Antiprotozoal activity against trophozoite stage of Giardia intestinalis IMSS:0981:1 assessed as growth inhibition after 48 hrs by haemocytometric analysis,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL2401655,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2013,
CHEMBL4213092,,0,352.25,0.0,4.84,12,CSc1nc2cc(C(=O)Nc3cccc(Cl)c3)c(Cl)cc2[nH]1,IC50,'=',1110.0,nM,5.96,,,UO_0000065,,,,,False,CHEMBL4191472,Antiparasitic activity against trophozoite stage of Giardia intestinalis IMSS:0989:1 after 48 hrs,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL4190212,1,Scientific Literature,Eur J Med Chem,2017,
CHEMBL3758786,,0,534.69,,,7f,Cc1ccc(/C=C/C(=O)c2ccc(OCc3cn(CCC[Si]45OCCN(CCO4)CCO5)nn3)cc2)cc1,IC50,'=',33245.0,nM,4.48,,,UO_0000065,,,,,False,CHEMBL3761905,Antiparasitic activity against Giardia lamblia Portland 1 after 48 hrs by MTT assay,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL3758079,1,Scientific Literature,Eur. J. Med. Chem.,2016,
CHEMBL4212043,,0,370.86,0.0,3.12,5,CSc1nc2cc(C(=O)NNC(=O)OC(C)(C)C)c(Cl)cc2n1C,IC50,'=',56.6,nM,7.25,,,UO_0000065,,,,,False,CHEMBL4191472,Antiparasitic activity against trophozoite stage of Giardia intestinalis IMSS:0989:1 after 48 hrs,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL4190212,1,Scientific Literature,Eur J Med Chem,2017,
CHEMBL4217508,,0,393.81,0.0,3.21,6,CSc1nc2cc(C(=O)N/N=C/c3ccc([N+](=O)[O-])o3)c(Cl)cc2n1C,IC50,'=',29.2,nM,7.54,,,UO_0000065,,,,,False,CHEMBL4191472,Antiparasitic activity against trophozoite stage of Giardia intestinalis IMSS:0989:1 after 48 hrs,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL4190212,1,Scientific Literature,Eur J Med Chem,2017,
CHEMBL228199,,0,265.03,0.0,3.34,DB_14,FC(F)(F)c1nc2cc(Br)ccc2[nH]1,IC50,'=',645.65,nM,6.19,,,UO_0000065,,,,,False,CHEMBL4191478,Antiparasitic activity against trophozoite stage of Giardia intestinalis IMSS:1090:1 after 48 hrs by haemocytometric method,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL4190212,1,Scientific Literature,Eur J Med Chem,2017,
CHEMBL228258,,0,343.93,0.0,4.11,DB_15,FC(F)(F)c1nc2c(Br)cc(Br)cc2[nH]1,IC50,'=',251.19,nM,6.6,,,UO_0000065,,,,,False,CHEMBL4191478,Antiparasitic activity against trophozoite stage of Giardia intestinalis IMSS:1090:1 after 48 hrs by haemocytometric method,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL4190212,1,Scientific Literature,Eur J Med Chem,2017,
CHEMBL389272,,0,343.93,0.0,4.11,DB_17,FC(F)(F)c1nc2cc(Br)c(Br)cc2[nH]1,IC50,'=',120.23,nM,6.92,,,UO_0000065,,,,,False,CHEMBL4191478,Antiparasitic activity against trophozoite stage of Giardia intestinalis IMSS:1090:1 after 48 hrs by haemocytometric method,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL4190212,1,Scientific Literature,Eur J Med Chem,2017,
CHEMBL226656,,0,305.03,0.0,4.52,DB_20,FC(F)(F)C(F)(F)c1nc2cc(Cl)c(Cl)cc2[nH]1,IC50,'=',562.34,nM,6.25,,,UO_0000065,,,,,False,CHEMBL4191478,Antiparasitic activity against trophozoite stage of Giardia intestinalis IMSS:1090:1 after 48 hrs by haemocytometric method,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL4190212,1,Scientific Literature,Eur J Med Chem,2017,
CHEMBL3220682,,0,318.27,0.0,4.3,DB_58,CCN(CC)CCSc1nc2c(Cl)cc(Cl)cc2[nH]1,IC50,'=',19.05,nM,7.72,,,UO_0000065,,,,,False,CHEMBL4191478,Antiparasitic activity against trophozoite stage of Giardia intestinalis IMSS:1090:1 after 48 hrs by haemocytometric method,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL4190212,1,Scientific Literature,Eur J Med Chem,2017,
CHEMBL3220684,,0,304.25,0.0,3.91,DB_60,CN(C)CCCSc1nc2c(Cl)cc(Cl)cc2[nH]1,IC50,'=',72.44,nM,7.14,,,UO_0000065,,,,,False,CHEMBL4191478,Antiparasitic activity against trophozoite stage of Giardia intestinalis IMSS:1090:1 after 48 hrs by haemocytometric method,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL4190212,1,Scientific Literature,Eur J Med Chem,2017,
CHEMBL1483,ALBENDAZOLE,4,265.34,0.0,3.24,"2b, Albendazole",CCCSc1ccc2nc(NC(=O)OC)[nH]c2c1,IC50,'=',37.0,nM,7.43,,,UO_0000065,,,,,False,CHEMBL2026557,Antiparasitic activity against Giardia duodenalis IMSS:0989 after 48 hrs,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL2021799,1,Scientific Literature,Eur. J. Med. Chem.,2012,
CHEMBL56473,,0,234.61,0.0,3.25,7c,Cn1c(C(F)(F)F)nc2cc(Cl)ccc21,IC50,'=',42.0,nM,7.38,,,UO_0000065,,,,,False,CHEMBL2026557,Antiparasitic activity against Giardia duodenalis IMSS:0989 after 48 hrs,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL2021799,1,Scientific Literature,Eur. J. Med. Chem.,2012,
CHEMBL56179,,0,234.61,0.0,3.25,7d,Cn1c(C(F)(F)F)nc2ccc(Cl)cc21,IC50,'=',127.0,nM,6.9,,,UO_0000065,,,,,False,CHEMBL2026557,Antiparasitic activity against Giardia duodenalis IMSS:0989 after 48 hrs,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL2021799,1,Scientific Literature,Eur. J. Med. Chem.,2012,
CHEMBL2022619,,0,244.17,0.0,2.29,7f,Cn1c(C(F)(F)F)nc2cc(C(=O)O)ccc21,IC50,'=',2770.0,nM,5.56,,,UO_0000065,,,,,False,CHEMBL2026557,Antiparasitic activity against Giardia duodenalis IMSS:0989 after 48 hrs,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL2021799,1,Scientific Literature,Eur. J. Med. Chem.,2012,
CHEMBL137,METRONIDAZOLE,4,171.16,0.0,0.09,Met.,Cc1ncc([N+](=O)[O-])n1CCO,IC50,'=',1.22,ug.mL-1,,,,UO_0000274,,,,,False,CHEMBL3119709,Antiprotozoal activity against trophozoite stage of Giardia lamblia IMSS:8909:1 assessed as growth inhibition after 48 hrs,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL3112414,1,Scientific Literature,Bioorg. Med. Chem.,2014,
CHEMBL2261589,,0,314.25,0.0,-0.77,4c,COC(=O)[C@H](CC(=O)O)NC(=O)Cn1c([N+](=O)[O-])cnc1C,IC50,'=',2260.0,nM,5.65,,,UO_0000065,,,,,False,CHEMBL3055424,Antiparasitic activity against Giardia intestinalis WB strain ATCC 30957 using trypan blue staining by hemocytometer,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL3046306,1,Scientific Literature,Med Chem Res,2012,
CHEMBL3109435,,0,384.38,0.0,2.85,1,CC(C)C(=O)Oc1cc(C=O)c(O)cc1[C@@]1(COC(=O)c2ccccc2)CO1,IC50,'=',167400.0,nM,,Outside typical range,,UO_0000065,,,,,False,CHEMBL3110793,Antiprotozoal activity against Giardia lamblia IMSS:1090:1,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL3108675,1,Scientific Literature,J. Nat. Prod.,2014,
CHEMBL3114401,,0,245.22,0.0,0.55,14,CCOC(=O)C(=O)Nc1ncc([N+](=O)[O-])s1,IC50,'=',6456.54,nM,5.19,,,UO_0000065,,,,,False,CHEMBL3118029,Antimicrobial activity against Giardia intestinalis IMSS:0696:1 incubated for 48 hrs followed by compound washout measured after 48 hrs,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL3112462,1,Scientific Literature,Bioorg. Med. Chem.,2014,
CHEMBL3114396,,0,308.32,0.0,3.09,6,CCOc1ccc(NC(=O)Nc2ncc([N+](=O)[O-])s2)cc1,IC50,'=',3801.89,nM,5.42,,,UO_0000065,,,,,False,CHEMBL3118029,Antimicrobial activity against Giardia intestinalis IMSS:0696:1 incubated for 48 hrs followed by compound washout measured after 48 hrs,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL3112462,1,Scientific Literature,Bioorg. Med. Chem.,2014,
CHEMBL3114395,,0,294.29,0.0,2.7,5,COc1ccc(NC(=O)Nc2ncc([N+](=O)[O-])s2)cc1,IC50,'=',29512.09,nM,4.53,,,UO_0000065,,,,,False,CHEMBL3118029,Antimicrobial activity against Giardia intestinalis IMSS:0696:1 incubated for 48 hrs followed by compound washout measured after 48 hrs,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL3112462,1,Scientific Literature,Bioorg. Med. Chem.,2014,
CHEMBL3115691,,0,375.43,0.0,3.74,1c,CC(C)(C)n1nnnc1C(Nc1ccccc1)c1coc2ccccc2c1=O,IC50,'=',316400.0,nM,,Outside typical range,,UO_0000065,,,,,False,CHEMBL3119709,Antiprotozoal activity against trophozoite stage of Giardia lamblia IMSS:8909:1 assessed as growth inhibition after 48 hrs,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL3112414,1,Scientific Literature,Bioorg. Med. Chem.,2014,
CHEMBL3114400,,0,203.18,0.0,1.23,13,COC(=O)Nc1ncc([N+](=O)[O-])s1,IC50,'=',10.0,nM,8.0,,,UO_0000065,,,,,False,CHEMBL3118029,Antimicrobial activity against Giardia intestinalis IMSS:0696:1 incubated for 48 hrs followed by compound washout measured after 48 hrs,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL3112462,1,Scientific Literature,Bioorg. Med. Chem.,2014,
CHEMBL1872946,NITHIAMIDE,0,187.18,0.0,1.01,9,CC(=O)Nc1ncc([N+](=O)[O-])s1,IC50,'=',490.0,nM,6.31,,,UO_0000065,,,,,False,CHEMBL3118029,Antimicrobial activity against Giardia intestinalis IMSS:0696:1 incubated for 48 hrs followed by compound washout measured after 48 hrs,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL3112462,1,Scientific Literature,Bioorg. Med. Chem.,2014,
CHEMBL3114398,,0,309.26,0.0,2.6,8,O=C(Nc1ccc([N+](=O)[O-])cc1)Nc1ncc([N+](=O)[O-])s1,IC50,'=',15340.0,nM,4.81,,,UO_0000065,,,,,False,CHEMBL3118029,Antimicrobial activity against Giardia intestinalis IMSS:0696:1 incubated for 48 hrs followed by compound washout measured after 48 hrs,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL3112462,1,Scientific Literature,Bioorg. Med. Chem.,2014,
CHEMBL3114392,,0,270.31,0.0,2.51,1,O=C(Nc1ncc([N+](=O)[O-])s1)NC1CCCCC1,Ratio IC50,'=',11.0,,,,,,,,,,False,CHEMBL3119646,Ratio of metronidazole IC50 to compound IC50 for Giardia intestinalis IMSS:0696:1,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL3112462,1,Scientific Literature,Bioorg. Med. Chem.,2014,
CHEMBL1082352,,0,249.25,0.0,2.3,10,O=C(Nc1ncc([N+](=O)[O-])s1)c1ccccc1,IC50,'=',481.0,nM,6.32,,,UO_0000065,,,,,False,CHEMBL3118029,Antimicrobial activity against Giardia intestinalis IMSS:0696:1 incubated for 48 hrs followed by compound washout measured after 48 hrs,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL3112462,1,Scientific Literature,Bioorg. Med. Chem.,2014,
CHEMBL3353928,,0,473.52,0.0,3.25,5,CC(=O)SCCCCC[C@H](NC(=O)[C@H]1CCC(=O)N1)C(=O)Nc1cccc(C(F)(F)F)c1,IC50,'=',40900.0,nM,4.39,,,UO_0000065,,,,,False,CHEMBL3376629,Antiprotozoan activity against Giardia lamblia G1,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL3352629,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2015,
CHEMBL2403426,,0,244.32,0.0,2.55,35,c1ccc2[nH]c(SCCn3ccnc3)nc2c1,IC50,'=',116.7,nM,6.93,,,UO_0000065,,,,,False,CHEMBL2406682,Antiprotozoal activity against trophozoite stage of Giardia intestinalis IMSS:0981:1 assessed as growth inhibition after 48 hrs by haemocytometric analysis,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL2401655,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2013,
CHEMBL4100836,,0,423.28,1.0,5.28,5,O=C(Cc1ccccc1Nc1c(Cl)cccc1Cl)Nc1ncc([N+](=O)[O-])s1,IC50,'=',147.0,nM,6.83,,,UO_0000065,,,,,False,CHEMBL4056310,Antiprotozoal activity against Giardia intestinalis IMSS:0696:1 (genotype A) trophozoites incubated for 48 hrs,F,BAO_0000019,assay format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL4052699,1,Scientific Literature,Bioorg Med Chem Lett,2017,
CHEMBL4092145,,0,357.39,0.0,3.96,2,COc1ccc2cc([C@H](C)C(=O)Nc3ncc([N+](=O)[O-])s3)ccc2c1,ED50,'=',0.007665000000000001,mg.kg-1,,,,UO_0000308,,,,,False,CHEMBL4056326,Antigiardial activity against Giardia intestinalis WB trophozoites infected in CD1 mouse dosed intragastrically 6 days after infection and measured 48 hrs post dose,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL4052699,1,Scientific Literature,Bioorg Med Chem Lett,2017,
CHEMBL4062705,,0,341.78,0.0,3.5,3,CC(C)(Oc1ccc(Cl)cc1)C(=O)Nc1ncc([N+](=O)[O-])s1,ED50,'=',0.0038450000000000003,mg.kg-1,,,,UO_0000308,,,,,False,CHEMBL4056326,Antigiardial activity against Giardia intestinalis WB trophozoites infected in CD1 mouse dosed intragastrically 6 days after infection and measured 48 hrs post dose,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL4052699,1,Scientific Literature,Bioorg Med Chem Lett,2017,
CHEMBL3904079,,0,240.22,0.0,-0.2,8h,Cn1c([N+](=O)[O-])cnc1C(=O)N1CCOCC1,Ratio EC50,'=',4.0,,,,,,,,,,False,CHEMBL3857117,"Potency index, ratio of metronidazole EC50 to compound EC50 for metronidazole sensitive Giardia lamblia WB trophozoites",F,BAO_0000019,assay format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL3856206,1,Scientific Literature,Eur J Med Chem,2016,
CHEMBL4071348,,0,333.41,0.0,3.99,1,CC(C)Cc1ccc(C(C)C(=O)Nc2ncc([N+](=O)[O-])s2)cc1,Ratio ED50,'=',50.0,,,,,,,,,,False,CHEMBL4056328,"Potency index, ratio of ED50 for nitazoxanide to ED50 for test compound for antigiardial activity against Giardia intestinalis WB trophozoites infected in CD1 mouse dosed intragastrically 6 days after infection and measured 48 hrs post dose",F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL4052699,1,Scientific Literature,Bioorg Med Chem Lett,2017,
CHEMBL4092145,,0,357.39,0.0,3.96,2,COc1ccc2cc([C@H](C)C(=O)Nc3ncc([N+](=O)[O-])s3)ccc2c1,Ratio ED50,'=',50.0,,,,,,,,,,False,CHEMBL4056328,"Potency index, ratio of ED50 for nitazoxanide to ED50 for test compound for antigiardial activity against Giardia intestinalis WB trophozoites infected in CD1 mouse dosed intragastrically 6 days after infection and measured 48 hrs post dose",F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL4052699,1,Scientific Literature,Bioorg Med Chem Lett,2017,
CHEMBL55,PENTAMIDINE,4,340.43,0.0,2.88,Pentamidine,N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1,IC50,'=',4079.0,nM,5.39,,,UO_0000065,,,,,False,CHEMBL4056310,Antiprotozoal activity against Giardia intestinalis IMSS:0696:1 (genotype A) trophozoites incubated for 48 hrs,F,BAO_0000019,assay format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL4052699,1,Scientific Literature,Bioorg Med Chem Lett,2017,
CHEMBL137,METRONIDAZOLE,4,171.16,0.0,0.09,Metronidazole,Cc1ncc([N+](=O)[O-])n1CCO,IC50,'=',0.21,ug.mL-1,,,,UO_0000274,,,,,False,CHEMBL2434623,Antiprotozoal activity against clinical isolates of Giardia lamblia IMSS:8901:1,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL2429778,1,Scientific Literature,J. Nat. Prod.,2013,
CHEMBL4062705,,0,341.78,0.0,3.5,3,CC(C)(Oc1ccc(Cl)cc1)C(=O)Nc1ncc([N+](=O)[O-])s1,ED50,'=',0.01127,umol.kg-1,,,,,,,,,False,CHEMBL4056326,Antigiardial activity against Giardia intestinalis WB trophozoites infected in CD1 mouse dosed intragastrically 6 days after infection and measured 48 hrs post dose,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL4052699,1,Scientific Literature,Bioorg Med Chem Lett,2017,
CHEMBL3115693,,0,409.88,0.0,4.39,1e,CC(C)(C)n1nnnc1C(Nc1ccc(Cl)cc1)c1coc2ccccc2c1=O,IC50,'=',268900.0,nM,,Outside typical range,,UO_0000065,,,,,False,CHEMBL3119709,Antiprotozoal activity against trophozoite stage of Giardia lamblia IMSS:8909:1 assessed as growth inhibition after 48 hrs,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL3112414,1,Scientific Literature,Bioorg. Med. Chem.,2014,
CHEMBL3947461,,0,290.28,0.0,1.27,8c,COc1cccc(CNC(=O)c2ncc([N+](=O)[O-])n2C)c1,Ratio EC50,'=',3.0,,,,,,,,,,False,CHEMBL3857118,"Potency index, ratio of metronidazole EC50 to compound EC50 for metronidazole resistant Giardia lamblia 713M3 trophozoites",F,BAO_0000019,assay format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL3856206,1,Scientific Literature,Eur J Med Chem,2016,
CHEMBL4202744,,0,346.84,0.0,3.9,2,CSc1nc2cc(C(=O)Nc3cccc(C)n3)c(Cl)cc2n1C,IC50,'=',15.8,nM,7.8,,,UO_0000065,,,,,False,CHEMBL4191472,Antiparasitic activity against trophozoite stage of Giardia intestinalis IMSS:0989:1 after 48 hrs,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL4190212,1,Scientific Literature,Eur J Med Chem,2017,
